year,cell,educg,n,wmed,wsum,n_all,n_ft
1991,ALL,BA+,35399,664.0,240267568.0,145372,125733
1991,ALL,HS,49357,400.0,338062528.0,145372,125733
1991,ALL,SC,26785,495.0,185923264.0,145372,125733
1991,1|25-34,<HS,2879,300.0,23014290.0,145372,125733
1991,1|25-34,BA+,6564,630.0,47480520.0,145372,125733
1991,1|25-34,HS,10456,400.0,75804216.0,145372,125733
1991,1|25-34,SC,5205,500.0,38783720.0,145372,125733
1991,1|35-44,<HS,2286,360.0,17640844.0,145372,125733
1991,1|35-44,BA+,7518,800.0,51293920.0,145372,125733
1991,1|35-44,HS,8190,500.0,56987352.0,145372,125733
1991,1|35-44,SC,5424,600.0,38046312.0,145372,125733
1991,1|45-54,<HS,2253,400.0,16082993.0,145372,125733
1991,1|45-54,BA+,4363,904.0,28985990.0,145372,125733
1991,1|45-54,HS,5388,550.0,35940604.0,145372,125733
1991,1|45-54,SC,2784,650.0,18889030.0,145372,125733
1991,1|55-64,<HS,1790,400.0,12095672.0,145372,125733
1991,1|55-64,BA+,1951,900.0,13044092.0,145372,125733
1991,1|55-64,HS,2873,500.0,18786236.0,145372,125733
1991,1|55-64,SC,1145,608.0,7707161.0,145372,125733
1991,2|25-34,<HS,1270,238.0,9565754.0,145372,125733
1991,2|25-34,BA+,5766,500.0,39472176.0,145372,125733
1991,2|25-34,HS,7318,310.0,50492768.0,145372,125733
1991,2|25-34,SC,4763,383.0,32525574.0,145372,125733
1991,2|35-44,<HS,1434,250.0,10189400.0,145372,125733
1991,2|35-44,BA+,5293,600.0,34505688.0,145372,125733
1991,2|35-44,HS,7387,342.0,50099424.0,145372,125733
1991,2|35-44,SC,4288,425.0,28656172.0,145372,125733
1991,2|45-54,<HS,1356,260.0,9107880.0,145372,125733
1991,2|45-54,BA+,2962,600.0,18956170.0,145372,125733
1991,2|45-54,HS,5201,344.0,33660452.0,145372,125733
1991,2|45-54,SC,2274,440.0,15238732.0,145372,125733
1991,2|55-64,<HS,924,252.0,6403115.0,145372,125733
1991,2|55-64,BA+,982,577.0,6529019.0,145372,125733
1991,2|55-64,HS,2544,347.0,16291472.0,145372,125733
1991,2|55-64,SC,902,400.0,6076563.5,145372,125733
1992,ALL,<HS,12744,312.0,97365200.0,143965,124467
1992,ALL,BA+,34958,700.0,243128896.0,143965,124467
1992,ALL,HS,44758,400.0,313148352.0,143965,124467
1992,ALL,SC,32007,480.0,227364960.0,143965,124467
1992,1|25-34,<HS,2567,304.0,21712464.0,143965,124467
1992,1|25-34,BA+,6194,648.0,45656864.0,143965,124467
1992,1|25-34,HS,9149,400.0,67496016.0,143965,124467
1992,1|25-34,SC,6220,480.0,47202056.0,143965,124467
1992,1|35-44,<HS,2058,360.0,16672269.0,143965,124467
1992,1|35-44,BA+,7123,808.0,50010356.0,143965,124467
1992,1|35-44,HS,7685,498.0,54500300.0,143965,124467
1992,1|35-44,SC,6169,600.0,44271920.0,143965,124467
1992,1|45-54,<HS,1978,400.0,14597786.0,143965,124467
1992,1|45-54,BA+,4713,950.0,31781556.0,143965,124467
1992,1|45-54,HS,5132,550.0,34971808.0,143965,124467
1992,1|45-54,SC,3354,650.0,23377308.0,143965,124467
1992,1|55-64,<HS,1578,400.0,11017477.0,143965,124467
1992,1|55-64,BA+,1908,962.0,13145664.0,143965,124467
1992,1|55-64,HS,2609,520.0,17497636.0,143965,124467
1992,1|55-64,SC,1327,600.0,9193242.0,143965,124467
1992,2|25-34,<HS,1183,247.0,9004172.0,143965,124467
1992,2|25-34,BA+,5548,525.0,39273756.0,143965,124467
1992,2|25-34,HS,6403,320.0,45932720.0,143965,124467
1992,2|25-34,SC,5513,380.0,38582880.0,143965,124467
1992,2|35-44,<HS,1308,250.0,9934674.0,143965,124467
1992,2|35-44,BA+,5315,611.0,35819340.0,143965,124467
1992,2|35-44,HS,6520,350.0,44374048.0,143965,124467
1992,2|35-44,SC,5231,423.0,36330436.0,143965,124467
1992,2|45-54,<HS,1252,265.0,8645089.0,143965,124467
1992,2|45-54,BA+,3187,642.0,20934504.0,143965,124467
1992,2|45-54,HS,4834,360.0,32281806.0,143965,124467
1992,2|45-54,SC,3054,440.0,20793196.0,143965,124467
1992,2|55-64,<HS,820,250.0,5781279.0,143965,124467
1992,2|55-64,BA+,970,630.0,6506861.0,143965,124467
1992,2|55-64,HS,2426,350.0,16094030.0,143965,124467
1992,2|55-64,SC,1139,420.0,7613912.5,143965,124467
1993,ALL,<HS,11853,320.0,92395104.0,142575,123104
1993,ALL,BA+,35034,700.0,251410384.0,142575,123104
1993,ALL,HS,43478,410.0,312433472.0,142575,123104
1993,ALL,SC,32739,500.0,237778496.0,142575,123104
1993,1|25-34,<HS,2418,300.0,21313012.0,142575,123104
1993,1|25-34,BA+,6118,673.0,46255692.0,142575,123104
1993,1|25-34,HS,8588,420.0,65638440.0,142575,123104
1993,1|25-34,SC,6039,481.0,46705392.0,142575,123104
1993,1|35-44,<HS,1970,360.0,16314924.0,142575,123104
1993,1|35-44,BA+,7029,840.0,51529692.0,142575,123104
1993,1|35-44,HS,7563,500.0,55336800.0,142575,123104
1993,1|35-44,SC,6180,600.0,46059508.0,142575,123104
1993,1|45-54,<HS,1737,400.0,12657606.0,142575,123104
1993,1|45-54,BA+,4831,956.0,33887240.0,142575,123104
1993,1|45-54,HS,5297,560.0,37167208.0,142575,123104
1993,1|45-54,SC,3708,670.0,26375124.0,142575,123104
1993,1|55-64,<HS,1465,408.0,10423013.0,142575,123104
1993,1|55-64,BA+,1818,999.0,12884542.0,142575,123104
1993,1|55-64,HS,2502,520.0,16867768.0,142575,123104
1993,1|55-64,SC,1367,600.0,9411288.0,142575,123104
1993,2|25-34,<HS,1092,240.0,8502319.0,142575,123104
1993,2|25-34,BA+,5520,550.0,39629076.0,142575,123104
1993,2|25-34,HS,5924,320.0,42928988.0,142575,123104
1993,2|25-34,SC,5478,400.0,39161448.0,142575,123104
1993,2|35-44,<HS,1227,260.0,9378787.0,142575,123104
1993,2|35-44,BA+,5180,650.0,36174292.0,142575,123104
1993,2|35-44,HS,6391,350.0,45235216.0,142575,123104
1993,2|35-44,SC,5382,440.0,38364948.0,142575,123104
1993,2|45-54,<HS,1153,276.0,8235164.5,142575,123104
1993,2|45-54,BA+,3534,673.0,24092876.0,142575,123104
1993,2|45-54,HS,4852,362.0,33493472.0,142575,123104
1993,2|45-54,SC,3308,458.0,23151544.0,142575,123104
1993,2|55-64,<HS,791,280.0,5570280.0,142575,123104
1993,2|55-64,BA+,1004,650.0,6956968.5,142575,123104
1993,2|55-64,HS,2361,360.0,15765595.0,142575,123104
1993,2|55-64,SC,1277,438.0,8549239.0,142575,123104
1994,ALL,<HS,10440,308.0,85067648.0,139205,115121
1994,ALL,BA+,33510,731.0,249181136.0,139205,115121
1994,ALL,HS,39232,423.0,294171648.0,139205,115121
1994,ALL,SC,31939,500.0,242487584.0,139205,115121
1994,1|25-34,<HS,2211,300.0,20608820.0,139205,115121
1994,1|25-34,BA+,5724,672.0,44884640.0,139205,115121
1994,1|25-34,HS,7526,420.0,60670784.0,139205,115121
1994,1|25-34,SC,5616,480.0,45392700.0,139205,115121
1994,1|35-44,<HS,1726,350.0,14806950.0,139205,115121
1994,1|35-44,BA+,6651,865.0,50865920.0,139205,115121
1994,1|35-44,HS,6976,520.0,53316688.0,139205,115121
1994,1|35-44,SC,5935,615.0,46895256.0,139205,115121
1994,1|45-54,<HS,1554,381.0,11825612.0,139205,115121
1994,1|45-54,BA+,4902,961.0,35469944.0,139205,115121
1994,1|45-54,HS,4759,576.0,34423576.0,139205,115121
1994,1|45-54,SC,3879,660.0,28161544.0,139205,115121
1994,1|55-64,<HS,1205,411.0,8935142.0,139205,115121
1994,1|55-64,BA+,1676,961.0,12211194.0,139205,115121
1994,1|55-64,HS,2272,550.0,16103814.0,139205,115121
1994,1|55-64,SC,1325,673.0,9606997.0,139205,115121
1994,2|25-34,<HS,894,240.0,7214640.0,139205,115121
1994,2|25-34,BA+,5203,557.0,38800792.0,139205,115121
1994,2|25-34,HS,5178,321.0,39026556.0,139205,115121
1994,2|25-34,SC,5199,384.0,39673688.0,139205,115121
1994,2|35-44,<HS,1090,258.0,8696051.0,139205,115121
1994,2|35-44,BA+,4882,673.0,35453908.0,139205,115121
1994,2|35-44,HS,5821,361.0,42908532.0,139205,115121
1994,2|35-44,SC,5228,442.0,38927916.0,139205,115121
1994,2|45-54,<HS,1041,276.0,7827561.0,139205,115121
1994,2|45-54,BA+,3457,722.0,24149288.0,139205,115121
1994,2|45-54,HS,4572,375.0,32615792.0,139205,115121
1994,2|45-54,SC,3528,462.0,25159402.0,139205,115121
1994,2|55-64,<HS,719,275.0,5152870.0,139205,115121
1994,2|55-64,BA+,1015,684.0,7345454.0,139205,115121
1994,2|55-64,HS,2128,360.0,15105906.0,139205,115121
1994,2|55-64,SC,1229,442.0,8670068.0,139205,115121
1995,ALL,<HS,10182,315.0,84514800.0,139653,115502
1995,ALL,BA+,34420,755.0,258152016.0,139653,115502
1995,ALL,HS,38507,438.0,294982016.0,139653,115502
1995,ALL,SC,32393,501.0,251987456.0,139653,115502
1995,1|25-34,<HS,2035,310.0,18746276.0,139653,115502
1995,1|25-34,BA+,5884,673.0,47133012.0,139653,115502
1995,1|25-34,HS,7186,440.0,59097476.0,139653,115502
1995,1|25-34,SC,5666,500.0,46962216.0,139653,115502
1995,1|35-44,<HS,1778,364.0,15678546.0,139653,115502
1995,1|35-44,BA+,6488,923.0,49908720.0,139653,115502
1995,1|35-44,HS,7184,533.0,56158208.0,139653,115502
1995,1|35-44,SC,5872,646.0,47706284.0,139653,115502
1995,1|45-54,<HS,1539,397.0,12263396.0,139653,115502
1995,1|45-54,BA+,5290,961.0,38559104.0,139653,115502
1995,1|45-54,HS,4624,600.0,33709440.0,139653,115502
1995,1|45-54,SC,4145,673.0,30618948.0,139653,115502
1995,1|55-64,<HS,1108,400.0,8403817.0,139653,115502
1995,1|55-64,BA+,1768,961.0,13149140.0,139653,115502
1995,1|55-64,HS,2238,576.0,16516782.0,139653,115502
1995,1|55-64,SC,1417,673.0,10703726.0,139653,115502
1995,2|25-34,<HS,873,240.0,7199609.0,139653,115502
1995,2|25-34,BA+,5358,576.0,40231640.0,139653,115502
1995,2|25-34,HS,4880,336.0,38272748.0,139653,115502
1995,2|25-34,SC,5002,392.0,39580036.0,139653,115502
1995,2|35-44,<HS,1112,258.0,9182794.0,139653,115502
1995,2|35-44,BA+,4962,692.0,36043680.0,139653,115502
1995,2|35-44,HS,5796,360.0,43256084.0,139653,115502
1995,2|35-44,SC,5327,455.0,40045216.0,139653,115502
1995,2|45-54,<HS,1043,280.0,7963335.5,139653,115502
1995,2|45-54,BA+,3652,730.0,25831752.0,139653,115502
1995,2|45-54,HS,4506,381.0,32821772.0,139653,115502
1995,2|45-54,SC,3733,475.0,27194812.0,139653,115502
1995,2|55-64,<HS,694,280.0,5077019.5,139653,115502
1995,2|55-64,BA+,1018,710.0,7294985.0,139653,115502
1995,2|55-64,HS,2093,364.0,15149513.0,139653,115502
1995,2|55-64,SC,1231,450.0,9176225.0,139653,115502
1996,ALL,<HS,9257,320.0,87614288.0,124923,102549
1996,ALL,BA+,30469,769.0,265639328.0,124923,102549
1996,ALL,HS,33793,444.0,295769664.0,124923,102549
1996,ALL,SC,29030,520.0,254009456.0,124923,102549
1996,1|25-34,<HS,1885,320.0,19135624.0,124923,102549
1996,1|25-34,BA+,5086,692.0,47120144.0,124923,102549
1996,1|25-34,HS,6084,450.0,56681384.0,124923,102549
1996,1|25-34,SC,4898,500.0,45757288.0,124923,102549
1996,1|35-44,<HS,1763,376.0,17486076.0,124923,102549
1996,1|35-44,BA+,5496,961.0,49043432.0,124923,102549
1996,1|35-44,HS,6510,550.0,58403884.0,124923,102549
1996,1|35-44,SC,5234,645.0,47326316.0,124923,102549
1996,1|45-54,<HS,1342,396.0,12414142.0,124923,102549
1996,1|45-54,BA+,4656,1000.0,39301528.0,124923,102549
1996,1|45-54,HS,4102,596.0,34617164.0,124923,102549
1996,1|45-54,SC,3767,692.0,32012396.0,124923,102549
1996,1|55-64,<HS,948,400.0,8586192.0,124923,102549
1996,1|55-64,BA+,1611,979.0,13761451.0,124923,102549
1996,1|55-64,HS,1970,592.0,16443014.0,124923,102549
1996,1|55-64,SC,1288,673.0,11092506.0,124923,102549
1996,2|25-34,<HS,834,250.0,7750869.5,124923,102549
1996,2|25-34,BA+,4739,576.0,42025880.0,124923,102549
1996,2|25-34,HS,3981,340.0,35459524.0,124923,102549
1996,2|25-34,SC,4421,400.0,39184720.0,124923,102549
1996,2|35-44,<HS,992,270.0,9212680.0,124923,102549
1996,2|35-44,BA+,4452,700.0,37816720.0,124923,102549
1996,2|35-44,HS,5222,375.0,44468004.0,124923,102549
1996,2|35-44,SC,4763,461.0,40056444.0,124923,102549
1996,2|45-54,<HS,898,280.0,7787534.5,124923,102549
1996,2|45-54,BA+,3468,738.0,28569744.0,124923,102549
1996,2|45-54,HS,4060,399.0,34381412.0,124923,102549
1996,2|45-54,SC,3478,480.0,28847090.0,124923,102549
1996,2|55-64,<HS,595,280.0,5241168.0,124923,102549
1996,2|55-64,BA+,961,721.0,8000438.0,124923,102549
1996,2|55-64,HS,1864,375.0,15315277.0,124923,102549
1996,2|55-64,SC,1181,461.0,9732692.0,124923,102549
1997,ALL,<HS,9515,323.0,91046304.0,127297,104950
1997,ALL,BA+,31721,784.0,276851072.0,127297,104950
1997,ALL,HS,34507,461.0,303262592.0,127297,104950
1997,ALL,SC,29207,538.0,257102304.0,127297,104950
1997,1|25-34,<HS,1878,320.0,19168576.0,127297,104950
1997,1|25-34,BA+,5241,711.0,48343552.0,127297,104950
1997,1|25-34,HS,5897,461.0,54569524.0,127297,104950
1997,1|25-34,SC,4946,520.0,45740244.0,127297,104950
1997,1|35-44,<HS,1901,380.0,19175416.0,127297,104950
1997,1|35-44,BA+,5665,961.0,50730500.0,127297,104950
1997,1|35-44,HS,6774,576.0,61286392.0,127297,104950
1997,1|35-44,SC,5300,673.0,47919812.0,127297,104950
1997,1|45-54,<HS,1366,400.0,13053643.0,127297,104950
1997,1|45-54,BA+,4868,1000.0,41242352.0,127297,104950
1997,1|45-54,HS,4230,600.0,36520072.0,127297,104950
1997,1|45-54,SC,3884,700.0,33561132.0,127297,104950
1997,1|55-64,<HS,955,425.0,8829564.0,127297,104950
1997,1|55-64,BA+,1684,1057.0,14367088.0,127297,104950
1997,1|55-64,HS,2073,600.0,17471250.0,127297,104950
1997,1|55-64,SC,1274,700.0,11055384.0,127297,104950
1997,2|25-34,<HS,853,260.0,8073124.0,127297,104950
1997,2|25-34,BA+,4884,591.0,43142296.0,127297,104950
1997,2|25-34,HS,4035,350.0,35772260.0,127297,104950
1997,2|25-34,SC,4252,403.0,37645748.0,127297,104950
1997,2|35-44,<HS,1091,276.0,9939513.0,127297,104950
1997,2|35-44,BA+,4537,711.0,38794328.0,127297,104950
1997,2|35-44,HS,5318,392.0,45549296.0,127297,104950
1997,2|35-44,SC,4791,480.0,41488704.0,127297,104950
1997,2|45-54,<HS,875,280.0,7729642.0,127297,104950
1997,2|45-54,BA+,3758,769.0,31072404.0,127297,104950
1997,2|45-54,HS,4272,402.0,36474408.0,127297,104950
1997,2|45-54,SC,3557,500.0,29736042.0,127297,104950
1997,2|55-64,<HS,596,300.0,5076820.5,127297,104950
1997,2|55-64,BA+,1084,750.0,9158562.0,127297,104950
1997,2|55-64,HS,1908,384.0,15619382.0,127297,104950
1997,2|55-64,SC,1203,475.0,9955232.0,127297,104950
1998,ALL,<HS,9556,345.0,92712266.1006,128702,106450
1998,ALL,BA+,32673,807.0,287980415.3322,128702,106450
1998,ALL,HS,34485,480.0,303823169.04789996,128702,106450
1998,ALL,SC,29736,557.0,262640132.54799998,128702,106450
1998,1|25-34,<HS,1897,350.0,19784284.2577,128702,106450
1998,1|25-34,BA+,5191,750.0,47827331.1136,128702,106450
1998,1|25-34,HS,5748,480.0,54085694.7674,128702,106450
1998,1|25-34,SC,4820,550.0,44675169.630499996,128702,106450
1998,1|35-44,<HS,1923,400.0,19564971.3688,128702,106450
1998,1|35-44,BA+,5754,1009.0,53122175.650299996,128702,106450
1998,1|35-44,HS,6796,576.0,61875956.5299,128702,106450
1998,1|35-44,SC,5293,692.0,48336539.7025,128702,106450
1998,1|45-54,<HS,1396,400.0,13446480.0677,128702,106450
1998,1|45-54,BA+,5149,1044.0,44158700.5387,128702,106450
1998,1|45-54,HS,4273,624.0,36666631.4652,128702,106450
1998,1|45-54,SC,4095,711.0,35177039.4737,128702,106450
1998,1|55-64,<HS,946,420.0,8717454.78,128702,106450
1998,1|55-64,BA+,1931,1100.0,16276721.3937,128702,106450
1998,1|55-64,HS,2164,630.0,17999518.256899998,128702,106450
1998,1|55-64,SC,1374,720.0,11853168.8394,128702,106450
1998,2|25-34,<HS,830,262.0,7895274.9395,128702,106450
1998,2|25-34,BA+,4975,615.0,44660043.0499,128702,106450
1998,2|25-34,HS,3854,363.0,34495402.18179999,128702,106450
1998,2|25-34,SC,4185,420.0,37368769.67910001,128702,106450
1998,2|35-44,<HS,1072,288.0,9931295.667,128702,106450
1998,2|35-44,BA+,4486,769.0,38913905.6532,128702,106450
1998,2|35-44,HS,5350,400.0,45938677.4521,128702,106450
1998,2|35-44,SC,4889,495.0,42639712.391100004,128702,106450
1998,2|45-54,<HS,895,292.0,8315574.292199999,128702,106450
1998,2|45-54,BA+,3965,769.0,32885579.928900003,128702,106450
1998,2|45-54,HS,4260,417.0,36040359.9963,128702,106450
1998,2|45-54,SC,3807,507.0,31892042.976999998,128702,106450
1998,2|55-64,<HS,597,304.0,5056930.727700001,128702,106450
1998,2|55-64,BA+,1222,750.0,10135958.0039,128702,106450
1998,2|55-64,HS,2040,410.0,16720928.3983,128702,106450
1998,2|55-64,SC,1273,507.0,10697689.8547,128702,106450
1999,ALL,<HS,9528,350.0,91387040.1589,130621,108429
1999,ALL,BA+,33749,865.0,299489623.0373,130621,108429
1999,ALL,HS,34563,490.0,306308059.9429,130621,108429
1999,ALL,SC,30589,576.0,270545411.5593,130621,108429
1999,1|25-34,<HS,1914,360.0,18980274.4181,130621,108429
1999,1|25-34,BA+,5244,800.0,48775809.393999994,130621,108429
1999,1|25-34,HS,5587,500.0,52676734.6692,130621,108429
1999,1|25-34,SC,4741,575.0,44044083.5934,130621,108429
1999,1|35-44,<HS,1904,400.0,19083996.652999997,130621,108429
1999,1|35-44,BA+,5900,1057.0,55298318.968600005,130621,108429
1999,1|35-44,HS,6886,600.0,63705262.0427,130621,108429
1999,1|35-44,SC,5263,711.0,48207300.2229,130621,108429
1999,1|45-54,<HS,1344,420.0,12731347.288599998,130621,108429
1999,1|45-54,BA+,5481,1100.0,46417325.161699995,130621,108429
1999,1|45-54,HS,4467,635.0,38233875.41940001,130621,108429
1999,1|45-54,SC,4439,752.0,37737095.131500006,130621,108429
1999,1|55-64,<HS,926,442.0,8382915.8214,130621,108429
1999,1|55-64,BA+,2065,1153.0,17558261.174599998,130621,108429
1999,1|55-64,HS,2222,623.0,18230600.147499997,130621,108429
1999,1|55-64,SC,1504,750.0,12880211.9298,130621,108429
1999,2|25-34,<HS,856,280.0,8266270.550899999,130621,108429
1999,2|25-34,BA+,4880,653.0,44391192.6692,130621,108429
1999,2|25-34,HS,3691,380.0,33640621.2676,130621,108429
1999,2|25-34,SC,4189,440.0,38412501.908999994,130621,108429
1999,2|35-44,<HS,1118,290.0,10777472.859,130621,108429
1999,2|35-44,BA+,4540,769.0,39866675.8754,130621,108429
1999,2|35-44,HS,5185,410.0,45351440.4404,130621,108429
1999,2|35-44,SC,5023,500.0,44167534.235300004,130621,108429
1999,2|45-54,<HS,885,300.0,8200556.3946,130621,108429
1999,2|45-54,BA+,4339,807.0,36289692.21000001,130621,108429
1999,2|45-54,HS,4415,425.0,37054648.6955,130621,108429
1999,2|45-54,SC,4048,533.0,33620917.4128,130621,108429
1999,2|55-64,<HS,581,317.0,4964206.1733,130621,108429
1999,2|55-64,BA+,1300,807.0,10892347.5838,130621,108429
1999,2|55-64,HS,2110,433.0,17414877.2606,130621,108429
1999,2|55-64,SC,1382,519.0,11475767.1246,130621,108429
